snapshot_date,listing_id,address,city,zip,price,beds,baths,sqft,lot_sqft,year_built,property_type,status,list_date,latitude,longitude,url,source
2026-09-22,mls:MC26185791,1020 Prince William Ct,Atwater,95301,1250000,5,4.5,3632,43560,2026,Single Family Residential,Active,2026-08-24,37.3025539,-120.5839977,https://www.redfin.com/CA/Atwater/1020-Prince-William-Ct-95301/home/168648013,redfin
2026-09-22,mls:MC26125479,10366 Rose,Atwater,95301,813500,2,2,,1045440,,Vacant Land,Active,2026-06-09,37.324381,-120.675708,https://www.redfin.com/CA/Atwater/10366-Rose-Ave-95301/home/187905845,redfin
2026-09-22,mls:224602563,10511 White Crane Rd,Atwater,95301,1195950,,,,1751112,,Vacant Land,Active,2026-06-02,37.3160829,-120.6786226,https://www.redfin.com/CA/Atwater/10511-White-Crane-Rd-95301/home/182992353,redfin
2026-09-22,mls:MC26184825,111 Pacemaker,Atwater,95301,374999,3,2,1530,7264,1975,Single Family Residential,Active,2026-08-25,37.3532969,-120.5953379,https://www.redfin.com/CA/Atwater/111-Pacemaker-Dr-95301/home/19706647,redfin
2026-09-22,mls:ML82057518,1170 Spruce,Atwater,95301,370000,3,2,1481,6240,1957,Single Family Residential,Active,2026-08-12,37.3589015,-120.6042608,https://www.redfin.com/CA/Atwater/1170-Spruce-Ave-95301/home/19709053,redfin
2026-09-22,mls:MC26203442,1291 Spruce,Atwater,95301,375000,3,2,1226,7475,1955,Single Family Residential,Active,2026-09-16,37.3590269,-120.6058987,https://www.redfin.com/CA/Atwater/1291-Spruce-Ave-95301/home/19708693,redfin
2026-09-22,mls:MC26115028,1319 3rd St,Atwater,95301,349900,3,1,1356,7321,1920,Single Family Residential,Active,2026-07-07,37.3485144,-120.608288,https://www.redfin.com/CA/Atwater/1319-3rd-St-95301/home/19708365,redfin
2026-09-22,mls:MC26198555,134 E Fir,Atwater,95301,295000,3,2,1425,10969,1959,Single Family Residential,Active,2026-09-10,37.3457031,-120.5946928,https://www.redfin.com/CA/Atwater/134-E-Fir-Ave-95301/home/19706101,redfin
2026-09-22,mls:MC26087176,136 Seville Ct,Atwater,95301,58000,2,1,672,,1980,Mobile/Manufactured Home,Active,2026-04-22,37.3413116,-120.5881367,https://www.redfin.com/CA/Atwater/136-Seville-Ct-95301/home/19655417,redfin
2026-09-22,mls:MC26186737,1371 Shady Cove Ave,Atwater,95301,265000,,,,43655,,Vacant Land,Active,2026-08-25,37.3074557,-120.5915332,https://www.redfin.com/CA/Atwater/1371-Shady-Cove-Ave-95301/home/168647928,redfin
2026-09-22,mls:ML82058659,1405 Tamarack Ave,Atwater,95301,325000,3,2,1386,8075,1955,Single Family Residential,Active,2026-08-21,37.3595332,-120.6073025,https://www.redfin.com/CA/Atwater/1405-Tamarack-Ave-95301/home/19708185,redfin
2026-09-22,mls:MC26183256,1428 Vine Cir,Atwater,95301,330000,3,1.5,1216,2880,1990,Single Family Residential,Active,2026-09-02,37.3539283,-120.6210143,https://www.redfin.com/CA/Atwater/1428-Vine-Cir-95301/home/19659569,redfin
2026-09-22,mls:MC26196306,1453 Augusta,Atwater,95301,495000,4,2,1964,7492,2001,Single Family Residential,Active,2026-09-10,37.3418612,-120.5792132,https://www.redfin.com/CA/Atwater/1453-Augusta-Ln-95301/home/19665042,redfin
2026-09-22,mls:MC26191754,1463 Juniper Ave,Atwater,95301,319000,3,1,1306,8724,1951,Single Family Residential,Active,2026-09-11,37.3544585,-120.6076816,https://www.redfin.com/CA/Atwater/1463-Juniper-Ave-95301/home/19709001,redfin
2026-09-22,mls:MC26206077,149 E Clinton Ave,Atwater,95301,305000,3,1,1157,7125,1960,Single Family Residential,Active,2026-09-21,37.3454409,-120.594331,https://www.redfin.com/CA/Atwater/149-E-Clinton-Ave-95301/home/19706097,redfin
2026-09-22,mls:MC26136421,1501 Drakeley,Atwater,95301,297699,2,1,757,7116,1928,Single Family Residential,Active,2026-06-22,37.349514,-120.6110231,https://www.redfin.com/CA/Atwater/1501-Drakeley-Ave-95301/home/21887227,redfin
2026-09-22,mls:226107316,1505 Jorgensen St,Atwater,95301,389000,3,2,1333,6878,1956,Single Family Residential,Active,2026-08-26,37.3460862,-120.5935394,https://www.redfin.com/CA/Atwater/1505-Jorgensen-St-95301/home/19707009,redfin
2026-09-22,mls:226084471,1522 Vine Cir,Atwater,95301,349900,3,1.5,1216,2879,1990,Single Family Residential,Active,2026-07-07,37.3538377,-120.6212607,https://www.redfin.com/CA/Atwater/1522-Vine-Cir-95301/home/19650770,redfin
2026-09-22,mls:MC26178733,1527 Underwood,Atwater,95301,399000,3,2,1543,9005,1957,Single Family Residential,Active,2026-08-14,37.3598418,-120.6095756,https://www.redfin.com/CA/Atwater/1527-Underwood-Ave-95301/home/19708162,redfin
2026-09-22,mls:MC26176577,1536 Fir Ave,Atwater,95301,299999,3,2,1002,7232,1954,Single Family Residential,Active,2026-08-13,37.3509088,-120.6104503,https://www.redfin.com/CA/Atwater/1536-Fir-Ave-95301/home/19707972,redfin
2026-09-22,mls:MC26172461,160 Jeanna Ct,Atwater,95301,694999,4,3,2678,11325,2026,Single Family Residential,Active,2026-08-06,37.372538,-120.5937848,https://www.redfin.com/CA/Atwater/160-Jeanna-Ct-95301/home/28952238,redfin
2026-09-22,mls:MC26161061,1625 Osborn Ter,Atwater,95301,392000,3,2,1346,6628,1960,Single Family Residential,Active,2026-08-09,37.3476363,-120.5929879,https://www.redfin.com/CA/Atwater/1625-Osborn-Ter-95301/home/19707368,redfin
2026-09-22,mls:226109198,1694 Elm Ave,Atwater,95301,340000,2,2,806,6765,1938,Single Family Residential,Active,2026-08-28,37.350644,-120.6124198,https://www.redfin.com/CA/Atwater/1694-Elm-Ave-95301/home/19708326,redfin
2026-09-22,mls:CV26135510,171 ATWATER #29,Atwater,95301,120000,3,2,1390,,1989,Mobile/Manufactured Home,Active,2026-06-21,37.341906,-120.596759,https://www.redfin.com/CA/Atwater/171-Atwater-Blvd-95301/unit-29/home/19654911,redfin
2026-09-22,mls:MC26093531,1800 2nd,Atwater,95301,549900,3,2,1802,15153,1951,Single Family Residential,Active,2026-05-05,37.3519828,-120.6042363,https://www.redfin.com/CA/Atwater/1800-2nd-St-95301/home/161299203,redfin
2026-09-22,mls:FR26204431,1814 White Pines Ct,Atwater,95301,495000,3,2,1705,6956,2001,Single Family Residential,Active,2026-09-18,37.3413279,-120.5781118,https://www.redfin.com/CA/Atwater/1814-White-Pines-Ct-95301/home/19665151,redfin
2026-09-22,mls:MC25219261,1831 Olive Ave,Atwater,95301,325000,1,1,280,13778,1940,Single Family Residential,Active,2025-10-29,37.3493071,-120.6148542,https://www.redfin.com/CA/Atwater/1831-Olive-Ave-95301/home/19709352,redfin
2026-09-22,mls:MC26202224,1873 Grove Ave,Atwater,95301,995000,70,7,4642,14496,1979,Multi-Family (5+ Unit),Active,2026-09-15,37.3536168,-120.613139,https://www.redfin.com/CA/Atwater/1873-Grove-Ave-95301/home/19708355,redfin
2026-09-22,mls:MC24152023,1883 Sycamore Ave,Atwater,95301,650000,,,,52272,,Vacant Land,Active,2024-07-24,37.3469,-120.617299,https://www.redfin.com/CA/Atwater/1883-Sycamore-Ave-95301/home/21156099,redfin
2026-09-22,mls:MC26184580,190 Kadota,Atwater,95301,450000,3,2,1709,7350,1979,Single Family Residential,Active,2026-08-22,37.350776,-120.59799,https://www.redfin.com/CA/Atwater/190-Kadota-Ave-95301/home/19706882,redfin
2026-09-22,mls:MC26147011,1917 Shasta,Atwater,95301,475000,4,2,1841,6397,2007,Single Family Residential,Active,2026-07-07,37.3467111,-120.6242317,https://www.redfin.com/CA/Atwater/1917-Shasta-Dr-95301/home/19652770,redfin
2026-09-22,mls:MC26201134,1923 Joeys Ct,Atwater,95301,995000,4,3,2947,44431,2014,Single Family Residential,Active,2026-09-21,37.3159576,-120.6025602,https://www.redfin.com/CA/Atwater/1923-Joeys-Ct-95301/home/168648205,redfin
2026-09-22,mls:MC26136462,1971 Mitchell,Atwater,95301,240000,1,1,576,4262,1947,Single Family Residential,Active,2026-06-22,37.3530587,-120.6152921,https://www.redfin.com/CA/Atwater/1971-Mitchell-St-95301/home/19709243,redfin
2026-09-22,mls:MC26089924,2 Rancho Grande Cir,Atwater,95301,132000,2,2,864,,2019,Mobile/Manufactured Home,Active,2026-04-25,37.340844,-120.588071,https://www.redfin.com/CA/Atwater/2-Rancho-Grande-Cir-95301/home/185794860,redfin
2026-09-22,mls:MC26025317,2 W Belcher Ave Ave,Atwater,95348,275000,,,,44431,,Vacant Land,Active,2026-02-04,37.338379,-120.543985,https://www.redfin.com/CA/Atwater/2-W-Belcher-Ave-95301/home/200350163,redfin
2026-09-22,mls:cmrzhhmi800u1s601lhzf835k,2001 Eucalyptus St,Atwater,95301,300000,3,2,1263,,1970,Unknown,Active,2026-07-24,37.3525738,-120.6015444,https://www.redfin.com/CA/Atwater/2001-Eucalyptus-St-95301/home/19707873,redfin
2026-09-22,mls:MC26141326,2024 De La Vina Ct,Atwater,95301,489000,3,2,1728,6540,2024,Single Family Residential,Active,2026-06-29,37.3482248,-120.5689736,https://www.redfin.com/CA/Atwater/2024-De-la-Vina-Ct-95301/home/28947790,redfin
2026-09-22,mls:226092977,2039 Cambridge Dr,Atwater,95301,924950,4,2.5,2011,43560,1979,Single Family Residential,Active,2026-07-23,37.3172155,-120.5852308,https://www.redfin.com/CA/Atwater/2039-Cambridge-Dr-95301/home/19706483,redfin
2026-09-22,mls:226068921,2275 5th St,Atwater,95301,449000,3,2.5,1981,9561,1955,Single Family Residential,Active,2026-06-03,37.3566224,-120.6062774,https://www.redfin.com/CA/Atwater/2275-5th-St-95301/home/19709061,redfin
2026-09-22,mls:MC25147391,2294 Olive Ave,Atwater,95301,55000,8,4,,13966,,Vacant Land,Active,2025-07-01,37.3514598,-120.6208716,https://www.redfin.com/CA/Atwater/2294-Olive-Ave-95301/home/19709111,redfin
2026-09-22,mls:MC26114023,2350 Angelus Ct,Atwater,95301,439900,3,2,1609,12070,1976,Single Family Residential,Active,2026-06-09,37.3576477,-120.614814,https://www.redfin.com/CA/Atwater/2350-Angelus-Ct-95301/home/19708819,redfin
2026-09-22,mls:MC26051388,2355 Atwater Blvd Spc 22,Atwater,95301,55000,3,2,840,,2016,Mobile/Manufactured Home,Active,2026-03-11,37.3507817,-120.6214714,https://www.redfin.com/CA/Atwater/2355-Atwater-Blvd-95301/unit-22/home/172361410,redfin
2026-09-22,mls:cmtj7o0m6031rs6013ev0ioz8,2412 Brodalski St,Atwater,95301,410000,3,2,1840,,1981,Unknown,Active,2026-09-01,37.3606617,-120.6193387,https://www.redfin.com/CA/Atwater/2412-Brodalski-St-95301/home/19669346,redfin
2026-09-22,mls:MC26183608,2480 Boulder Dr,Atwater,95301,529900,4,2,2060,8472,2008,Single Family Residential,Active,2026-08-21,37.3573351,-120.5866815,https://www.redfin.com/CA/Atwater/2480-Boulder-Dr-95301/home/19651866,redfin
2026-09-22,mls:MC26204586,2484 Sierra Springs Ct,Atwater,95301,275000,,,,43560,,Vacant Land,Active,2026-09-18,37.3237013,-120.5916941,https://www.redfin.com/CA/Atwater/2484-Sierra-Springs-Ct-95301/home/28946843,redfin
2026-09-22,mls:MC26163242,249 Live Oak,Atwater,95301,465000,4,2,1876,10445,1989,Single Family Residential,Active,2026-07-27,37.3674341,-120.5979875,https://www.redfin.com/CA/Atwater/249-Live-Oak-Dr-95301/home/19669122,redfin
2026-09-22,mls:226095283,2755 Atwater Blvd Unit G,Atwater,95301,59000,2,1,601,,1977,Mobile/Manufactured Home,Active,2026-07-29,37.3530085,-120.6278709,https://www.redfin.com/CA/Atwater/2755-Atwater-Blvd-95301/unit-G/home/191959108,redfin
2026-09-22,mls:MC26152667,2850 Woodbury Ct,Atwater,95301,799901,3,2,1863,47916,1989,Single Family Residential,Active,2026-07-17,37.3292323,-120.5823632,https://www.redfin.com/CA/Atwater/2850-Woodbury-Ct-95301/home/19705301,redfin
2026-09-22,mls:226085476,290 E Grove,Atwater,95301,359900,4,2,1367,7932,1961,Single Family Residential,Active,2026-09-19,37.3464944,-120.5919392,https://www.redfin.com/CA/Atwater/290-E-Grove-Ave-95301/home/19706119,redfin
2026-09-22,mls:226115010,2914 Winners Cir,Atwater,95301,364988,3,2,1400,7431,1981,Single Family Residential,Active,2026-09-18,37.362913,-120.5795607,https://www.redfin.com/CA/Atwater/2914-Winners-Cir-95301/home/19668485,redfin
2026-09-22,mls:226040410,3196 Heather Glen Ln,Atwater,95301,200000,,,,52272,,Vacant Land,Active,2026-09-12,37.3672231,-120.6019773,https://www.redfin.com/CA/Atwater/3196-Heather-Glen-Ln-95301/home/28947254,redfin
2026-09-22,mls:MC26202908,3207 Manzanita,Atwater,95301,479000,4,2,1876,6000,1989,Single Family Residential,Active,2026-09-17,37.3672547,-120.600526,https://www.redfin.com/CA/Atwater/3207-Manzanita-Dr-95301/home/19668930,redfin
2026-09-22,mls:226114100,3268 Dakota St,Atwater,95301,180000,3,1.5,1120,8124,1960,Single Family Residential,Active,2026-09-21,37.3663749,-120.6201465,https://www.redfin.com/CA/Atwater/3268-Dakota-St-95301/home/19670141,redfin
2026-09-22,mls:MC26122925,3347 Stacey Ct,Atwater,95301,350000,4,2,1559,7446,1980,Single Family Residential,Active,2026-06-15,37.3672189,-120.6235651,https://www.redfin.com/CA/Atwater/3347-Stacey-Ct-95301/home/19670102,redfin
2026-09-22,mls:MC26200202,3369 Lighthouse Ct,Atwater,95301,525000,4,3,2442,7187,1991,Single Family Residential,Active,2026-09-12,37.3690061,-120.5986042,https://www.redfin.com/CA/Atwater/3369-Lighthouse-Ct-95301/home/19668649,redfin
2026-09-22,mls:MC26187134,3370 Harness Dr,Atwater,95301,539900,4,2.5,2375,6800,2006,Single Family Residential,Active,2026-08-27,37.3697202,-120.6002666,https://www.redfin.com/CA/Atwater/3370-Harness-Dr-95301/home/19658536,redfin
2026-09-22,mls:MC26061429,3379 Lighthouse Ct,Atwater,95301,249900,,,,7790,,Vacant Land,Active,2026-03-20,37.3691893,-120.5986279,https://www.redfin.com/CA/Atwater/3379-Lighthouse-Ct-95301/home/200957298,redfin
2026-09-22,mls:MC26102154,3650 Santa Fe,Atwater,95301,399000,,,,121968,,Vacant Land,Active,2026-05-11,37.3415852,-120.5414649,https://www.redfin.com/CA/Atwater/3650-N-Santa-Fe-Ave-95301/home/19655352,redfin
2026-09-22,mls:MC25260738,474 Aaron Ct,Atwater,95301,699900,4,3,2412,11000,2025,Single Family Residential,Active,2025-11-14,37.373416,-120.6014311,https://www.redfin.com/CA/Atwater/474-Aaron-Ct-95301/home/28947469,redfin
2026-09-22,mls:MC26146741,485 Windmill Ct,Atwater,95301,565000,4,2.5,2297,7079,2017,Single Family Residential,Active,2026-07-06,37.3703282,-120.6015627,https://www.redfin.com/CA/Atwater/485-Windmill-Ct-95301/home/28947233,redfin
2026-09-22,mls:MC25225932,4910-4910 Clover Ave,Atwater,95301,1100000,,,,125463,,Vacant Land,Active,2025-09-25,37.336971,-120.5754416,https://www.redfin.com/CA/Atwater/4910-Clover-Ave-95301/home/21627334,redfin
2026-09-22,mls:226108306,5200 Crest #49,Atwater,95301,109990,3,2,900,,2026,Mobile/Manufactured Home,Active,2026-08-27,37.3628637,-120.585355,https://www.redfin.com/CA/Atwater/5200-Crest-Rd-95301/unit-49/home/19655596,redfin
2026-09-22,mls:MC26154508,5200 Crest Rd #91,Atwater,95301,72999,3,1,828,,1979,Mobile/Manufactured Home,Active,2026-07-15,37.3628637,-120.585355,https://www.redfin.com/CA/Atwater/5200-Crest-Rd-95301/unit-91/home/168650464,redfin
2026-09-22,mls:MC26206085,601 Holly Ave,Atwater,95301,310000,3,1,945,10342,1953,Single Family Residential,Active,2026-09-21,37.3503121,-120.6001672,https://www.redfin.com/CA/Atwater/601-Holly-Ave-95301/home/19707741,redfin
2026-09-22,mls:226113413,6176 Fleming Rd,Atwater,95301,750000,7,6,1628,33572,2006,Multi-Family (2-4 Unit),Active,2026-09-18,37.3337342,-120.5989235,https://www.redfin.com/CA/Atwater/6176-Fleming-Rd-95301/home/19684469,redfin
2026-09-22,mls:226112186,701 Palmer Pl,Atwater,95301,409900,3,2,1553,6172,1999,Single Family Residential,Active,2026-09-07,37.3385783,-120.5847579,https://www.redfin.com/CA/Atwater/701-Palmer-Pl-95301/home/19705383,redfin
2026-09-22,mls:MC26096434,729 Mulberry Ave,Atwater,95301,395000,3,2,1692,7800,1957,Single Family Residential,Active,2026-05-04,37.353723,-120.5996942,https://www.redfin.com/CA/Atwater/729-Mulberry-Ave-95301/home/19707210,redfin
2026-09-22,mls:MC26190598,730 Juniper,Atwater,95301,317500,3,2,1344,7793,1959,Single Family Residential,Active,2026-09-13,37.351102,-120.6011293,https://www.redfin.com/CA/Atwater/730-Juniper-Ave-95301/home/19707780,redfin
2026-09-22,mls:MC26187985,75 Rancho Grande Cir,Atwater,95301,90000,3,2,1080,,1986,Mobile/Manufactured Home,Active,2026-08-29,37.3432533,-120.5869225,https://www.redfin.com/CA/Atwater/75-Rancho-Grande-Cir-95301/home/19655409,redfin
2026-09-22,mls:MC26180099,8191 Sunset,Atwater,95301,689000,3,2.5,2236,47916,1967,Single Family Residential,Active,2026-08-17,37.3381526,-120.636439,https://www.redfin.com/CA/Atwater/8191-Sunset-Dr-95301/home/19684176,redfin
2026-09-22,mls:MC26197829,8753 Rose Ave,Atwater,95301,78000,4,2,1452,1000,1998,Mobile/Manufactured Home,Active,2026-09-15,37.3220994,-120.6458582,https://www.redfin.com/CA/Atwater/8753-Rose-Ave-95301/home/172361425,redfin
2026-09-22,mls:226116132,8766 Longview Rd,Atwater,95301,1250000,3,2,1901,548856,1978,Single Family Residential,Active,2026-09-16,37.3534837,-120.6469987,https://www.redfin.com/CA/Atwater/8766-Longview-Rd-95301/home/196422114,redfin
2026-09-22,mls:MC26206110,901 Elm Ave,Atwater,95301,275000,2,1,806,8397,1948,Single Family Residential,Active,2026-09-21,37.3481664,-120.6049172,https://www.redfin.com/CA/Atwater/901-Elm-Ave-95301/home/19707493,redfin
2026-09-22,mls:225082922,0 - 1/2 E Mission Ave,Merced,95341,2812500,,,,980100,,Vacant Land,Active,2025-06-21,37.273919,-120.4849237,https://www.redfin.com/CA/Merced/1-E-Mission-Ave-95341/home/196148474,redfin
2026-09-22,mls:MC26188109,0 Cabot Ave,Merced,95348,105000,,,,7440,,Vacant Land,Active,2026-08-27,37.31748,-120.524582,https://www.redfin.com/CA/Merced/Cabot-Ave-95348/home/205219350,redfin
2026-09-22,mls:MC26156234,0 Dunn Rd,Merced,95340,185000,,,,68824,,Vacant Land,Active,2026-07-31,37.340409,-120.435645,https://www.redfin.com/CA/Merced/Dunn-Rd-95340/home/104256713,redfin
2026-09-22,mls:MC25255724,0 E North Bear Creek Dr,Merced,95340,2280000,,,,162043,,Vacant Land,Active,2025-11-07,37.3098622,-120.4690825,https://www.redfin.com/CA/Merced/0-E-North-Bear-Creek-Dr-95340/home/198946738,redfin
2026-09-22,mls:MC26187045,0 Franklin Rd,Merced,95348,749900,,,,20817,,Vacant Land,Active,2026-08-26,37.323221,-120.540449,https://www.redfin.com/CA/Merced/Franklin-Rd-95348/home/104246777,redfin
2026-09-22,mls:MC25135004,0 Henry St,Merced,95341,1870000,,,,651657,,Vacant Land,Active,2025-06-17,37.270386,-120.450522,https://www.redfin.com/CA/Merced/Henry-St-95341/home/196428748,redfin
2026-09-22,mls:MC25253995,0 Kibby,Merced,95340,222000,,,,43560,,Vacant Land,Active,2025-11-05,37.3052,-120.414692,https://www.redfin.com/CA/Merced/Kibby-Rd-95340/home/198874981,redfin
2026-09-22,mls:MC26181963,0 Massasso,Merced,95348,125000,,,,13860,,Vacant Land,Active,2026-08-23,37.323691,-120.478797,https://www.redfin.com/CA/Merced/Massasso-St-95341/home/40000091,redfin
2026-09-22,mls:MC25134922,0 Mission Ave,Merced,95341,2812500,,,,980100,,Vacant Land,Active,2025-06-17,37.2732983,-120.4858775,https://www.redfin.com/CA/Merced/0-E-Mission-Ave-95341/home/196428730,redfin
2026-09-22,mls:MC26182133,0 S P St,Merced,95340,150000,,,,74052,,Vacant Land,Active,2026-08-19,37.2881933,-120.498403,https://www.redfin.com/CA/Merced/0-S-P-St-95341/home/204651464,redfin
2026-09-22,mls:MC21265605,0 Stretch St,Merced,95340,2650000,,,,1785960,,Vacant Land,Active,2022-01-19,37.298527,-120.444069,https://www.redfin.com/CA/Merced/Stretch-Rd-95340/home/40000310,redfin
2026-09-22,mls:648773,0 Thorton Rd,Merced,95341,920000,0,,,1001880,,Ranch,Active,2026-05-13,37.288299,-120.5235747,https://www.redfin.com/CA/Merced/0-Thornton-Rd-95341/home/201832321,redfin
2026-09-22,mls:MC25117690,0 Vassar Ave,Merced,95341,1488000,,,,864230,,Vacant Land,Active,2025-06-13,37.2659362,-120.487877,https://www.redfin.com/CA/Merced/0-Vassar-Ave-95341/home/179519741,redfin
2026-09-22,mls:MC25117743,0-1/2 Henry St,Merced,95341,1473000,,,,855518,,Vacant Land,Active,2025-06-13,37.267067,-120.450494,https://www.redfin.com/CA/Merced/0-1-2-Henry-St-95341/home/196428747,redfin
2026-09-22,mls:MC25259914,1 E N Bear Creek Dr,Merced,95340,3875000,,,,281398,,Vacant Land,Active,2025-11-13,37.3098622,-120.4690825,https://www.redfin.com/CA/Merced/1-E-North-Bear-Creek-Dr-95340/home/199064423,redfin
2026-09-22,mls:MC26115943,1004 W 13th,Merced,95341,250000,,,,7500,,Vacant Land,Active,2026-05-29,37.2996949,-120.4937475,https://www.redfin.com/CA/Merced/1004-W-13th-St-95341/home/28952923,redfin
2026-09-22,mls:226081831,1011 Oregon Dr,Merced,95340,540000,3,2,2028,14066,1968,Single Family Residential,Active,2026-06-26,37.3138592,-120.4591668,https://www.redfin.com/CA/Merced/1011-Oregon-Dr-95340/home/19703043,redfin
2026-09-22,mls:MC26187904,1012 Wyoming,Merced,95340,690000,4,3,3121,16250,1961,Single Family Residential,Active,2026-08-29,37.3103318,-120.4591887,https://www.redfin.com/CA/Merced/1012-Wyoming-Dr-95340/home/19702940,redfin
2026-09-22,mls:226113579,1013 - 1017 W Santa Fe Ave,Merced,95340,449900,2,1,720,6499,1960,Multi-Family (2-4 Unit),Active,2026-09-10,37.3116755,-120.4870991,https://www.redfin.com/CA/Merced/1017-W-Santa-Fe-Ave-95340/home/19693027,redfin
2026-09-22,mls:MC26180949,1052 Northwood,Merced,95348,428000,4,2,1534,8628,1972,Single Family Residential,Active,2026-08-19,37.3159149,-120.4856132,https://www.redfin.com/CA/Merced/1052-Northwood-Dr-95348/home/19701776,redfin
2026-09-22,mls:MC26117150,1055 Lees Ct,Merced,95340,434991,3,2,1656,9077,1972,Single Family Residential,Active,2026-05-29,37.3203274,-120.4585027,https://www.redfin.com/CA/Merced/1055-Lees-Ct-95340/home/19704425,redfin
2026-09-22,mls:MC26188514,1065 Mallard,Merced,95340,459999,3,2,1824,5998,2002,Single Family Residential,Active,2026-08-27,37.3367597,-120.4589052,https://www.redfin.com/CA/Merced/1065-Mallard-Dr-95340/home/19661701,redfin
2026-09-22,mls:MC26198295,1068 Kiwi Ct,Merced,95340,475000,3,2,1591,6001,2002,Single Family Residential,Active,2026-09-10,37.3370358,-120.4590921,https://www.redfin.com/CA/Merced/1068-Kiwi-Ct-95340/home/19661176,redfin
2026-09-22,mls:MC26173032,1075 Martin Luther King Jr,Merced,95341,649000,,,,37622,,Vacant Land,Active,2026-08-10,37.2939687,-120.484676,https://www.redfin.com/CA/Merced/1075-Martin-Luther-King-Junior-Way-95341/home/196040546,redfin
2026-09-22,mls:MC26199692,1076 E Estancia Dr,Merced,95348,285000,,,,43560,,Vacant Land,Active,2026-09-11,37.3736192,-120.4669637,https://www.redfin.com/CA/Merced/1076-E-Estancia-Dr-95340/home/168647417,redfin
2026-09-22,mls:MC26174826,1111 E Donna Dr,Merced,95340,499900,3,2,1752,6909,1989,Single Family Residential,Active,2026-08-10,37.3287346,-120.457712,https://www.redfin.com/CA/Merced/1111-E-Donna-Dr-95340/home/19703890,redfin
2026-09-22,mls:MC26050732,1134 Puerto Vallarta Ct,Merced,95348,450000,5,3,2250,5401,2002,Single Family Residential,Active,2026-03-08,37.32734,-120.4877533,https://www.redfin.com/CA/Merced/1134-Puerto-Vallarta-Ct-95348/home/19681832,redfin
2026-09-22,mls:MC26206794,1139 Curry Village Ct,Merced,95340,575000,4,2,2337,14892,1991,Single Family Residential,Active,2026-09-21,37.3317923,-120.4575219,https://www.redfin.com/CA/Merced/1139-Curry-Village-Ct-95340/home/19702610,redfin
2026-09-22,mls:MC26133604,115 W 19th,Merced,95340,299999,2,1,1014,7500,1915,Single Family Residential,Active,2026-06-18,37.3015764,-120.4764496,https://www.redfin.com/CA/Merced/115-W-19th-St-95340/home/19691911,redfin
2026-09-22,mls:MC26171548,1163 W 25th,Merced,95340,399999,3,2,1772,9409,1956,Single Family Residential,Active,2026-08-05,37.3134377,-120.4891296,https://www.redfin.com/CA/Merced/1163-W-25th-St-95340/home/19692191,redfin
2026-09-22,mls:MC26116262,1175 Evening Star,Merced,95348,454000,4,2.5,2023,6720,2005,Single Family Residential,Active,2026-06-10,37.3390078,-120.4899652,https://www.redfin.com/CA/Merced/1175-Evening-Star-Dr-95348/home/19658721,redfin
2026-09-22,mls:226098023,1179 Crescent Dr,Merced,95348,459000,4,4,3545,6704,2005,Single Family Residential,Active,2026-08-04,37.3379097,-120.4894157,https://www.redfin.com/CA/Merced/1179-Crescent-Dr-95348/home/19657584,redfin
2026-09-22,mls:226072996,118 Mcgregor,Merced,95341,295000,3,1,1064,3585,1947,Single Family Residential,Active,2026-06-15,37.2868171,-120.502523,https://www.redfin.com/CA/Merced/118-McGregor-St-95341/home/19681662,redfin
2026-09-22,mls:226076514,12 E San Clemente Dr,Merced,95341,365000,3,2,1313,6325,2003,Single Family Residential,Active,2026-07-22,37.2794952,-120.4818857,https://www.redfin.com/CA/Merced/12-E-San-Clemente-Dr-95341/home/19659458,redfin
2026-09-22,mls:MC26125121,1210 G St,Merced,95341,125000,,,,5010,,Vacant Land,Active,2026-06-08,37.2934266,-120.4784941,https://www.redfin.com/CA/Merced/1210-G-St-95341/home/40001457,redfin
2026-09-22,mls:226107490,1216 Brookdale Dr,Merced,95340,399000,3,2,1813,7701,1976,Single Family Residential,Active,2026-08-26,37.3214384,-120.4579621,https://www.redfin.com/CA/Merced/1216-Brookdale-Dr-95340/home/19703487,redfin
2026-09-22,mls:41148492,1223 W Santa Fe Ave,Merced,95340,289000,3,1,1044,7800,1956,Single Family Residential,Active,2026-09-16,37.3128635,-120.4902929,https://www.redfin.com/CA/Merced/1223-W-Santa-Fe-Ave-95340/home/19691310,redfin
2026-09-22,mls:MC26183039,1228 Wildcat Dr,Merced,95348,429000,4,2,1727,5000,2018,Single Family Residential,Active,2026-08-21,37.3379631,-120.4923012,https://www.redfin.com/CA/Merced/1228-Wildcat-Dr-95348/home/28947278,redfin
2026-09-22,mls:MC26084287,1247 Aspen,Merced,95340,305000,3,2.5,1293,2778,1989,Townhouse,Active,2026-05-29,37.3182302,-120.4570592,https://www.redfin.com/CA/Merced/1247-Aspen-St-95340/home/19703625,redfin
2026-09-22,mls:MC26165216,1248 W 9th,Merced,95341,399999,,,,15000,,Vacant Land,Active,2026-07-31,37.2970535,-120.4997506,https://www.redfin.com/CA/Merced/1248-W-9th-St-95341/home/161268254,redfin
2026-09-22,mls:MC26158013,125 N Parsons,Merced,95341,600000,,,,95832,,Vacant Land,Active,2026-07-24,37.289108,-120.452237,https://www.redfin.com/CA/Merced/125-N-Parsons-Ave-95341/home/19686748,redfin
